id,ano,area,label,perm_idx,pos_correta,letra_escolhida,conteudo_escolhido_id,acertou,conf_logprob
questao_41,2024,LC,C,2,A,A,2,True,0.458253
questao_41,2024,LC,C,3,E,E,2,True,0.636552
questao_41,2024,LC,C,4,D,D,2,True,0.828318
questao_42,2024,LC,B,0,B,D,3,False,0.396384
questao_42,2024,LC,B,1,A,C,3,False,0.217074
questao_42,2024,LC,B,2,E,E,1,True,0.551861
questao_42,2024,LC,B,3,D,D,1,True,0.440856
questao_42,2024,LC,B,4,C,E,3,False,0.42988
questao_43,2024,LC,E,0,E,E,4,True,0.891645
questao_43,2024,LC,E,1,D,D,4,True,0.905914
questao_43,2024,LC,E,2,C,C,4,True,0.56358
questao_43,2024,LC,E,3,B,B,4,True,0.680571
questao_43,2024,LC,E,4,A,A,4,True,0.421476
questao_44,2024,LC,C,0,C,E,4,False,0.467585
questao_44,2024,LC,C,1,B,D,4,False,0.431224
questao_44,2024,LC,C,2,A,C,4,False,0.259241
questao_44,2024,LC,C,3,E,E,2,True,0.587188
questao_44,2024,LC,C,4,D,D,2,True,0.49019
questao_45,2024,LC,E,0,E,D,3,False,0.379075
questao_45,2024,LC,E,1,D,D,4,True,0.471292
questao_45,2024,LC,E,2,C,C,4,True,0.342173
questao_45,2024,LC,E,3,B,B,4,True,0.428166
questao_45,2024,LC,E,4,A,E,3,False,0.44073
questao_46,2024,CH,A,0,A,A,0,True,0.559618
questao_46,2024,CH,A,1,E,E,0,True,0.837622
questao_46,2024,CH,A,2,D,D,0,True,0.883244
questao_46,2024,CH,A,3,C,C,0,True,0.73398
questao_46,2024,CH,A,4,B,B,0,True,0.759504
questao_47,2024,CH,C,0,C,E,4,False,0.263146
questao_47,2024,CH,C,1,B,E,0,False,0.313071
questao_47,2024,CH,C,2,A,E,1,False,0.390093
questao_47,2024,CH,C,3,E,E,2,True,0.415164
questao_47,2024,CH,C,4,D,D,2,True,0.352315
questao_48,2024,CH,B,0,B,E,4,False,0.286919
questao_48,2024,CH,B,1,A,E,0,False,0.289129
questao_48,2024,CH,B,2,E,E,1,True,0.311081
questao_48,2024,CH,B,3,D,E,2,False,0.376579
questao_48,2024,CH,B,4,C,E,3,False,0.300918
questao_49,2024,CH,C,0,C,C,2,True,0.642504
questao_49,2024,CH,C,1,B,B,2,True,0.704033
questao_49,2024,CH,C,2,A,A,2,True,0.529631
questao_49,2024,CH,C,3,E,E,2,True,0.815876
questao_49,2024,CH,C,4,D,D,2,True,0.860625
questao_50,2024,CH,A,0,A,A,0,True,0.482582
questao_50,2024,CH,A,1,E,E,0,True,0.885394
questao_50,2024,CH,A,2,D,D,0,True,0.871468
questao_50,2024,CH,A,3,C,C,0,True,0.674141
questao_50,2024,CH,A,4,B,B,0,True,0.584716
questao_51,2024,CH,D,0,D,D,3,True,0.529377
questao_51,2024,CH,D,1,C,C,3,True,0.38891
questao_51,2024,CH,D,2,B,E,1,False,0.359988
questao_51,2024,CH,D,3,A,E,2,False,0.450086
questao_51,2024,CH,D,4,E,E,3,True,0.663096
questao_52,2024,CH,C,0,C,C,2,True,0.712109
questao_52,2024,CH,C,1,B,B,2,True,0.633219
questao_52,2024,CH,C,2,A,A,2,True,0.572122
questao_52,2024,CH,C,3,E,E,2,True,0.727968
questao_52,2024,CH,C,4,D,D,2,True,0.818663
questao_53,2024,CH,E,0,E,E,4,True,0.875011
questao_53,2024,CH,E,1,D,D,4,True,0.920128
questao_53,2024,CH,E,2,C,C,4,True,0.72082
questao_53,2024,CH,E,3,B,B,4,True,0.753227
questao_53,2024,CH,E,4,A,A,4,True,0.525918
questao_54,2024,CH,D,0,D,D,3,True,0.617495
questao_54,2024,CH,D,1,C,B,2,False,0.254956
questao_54,2024,CH,D,2,B,B,3,True,0.358609
questao_54,2024,CH,D,3,A,E,2,False,0.502765
questao_54,2024,CH,D,4,E,D,2,False,0.594341
questao_55,2024,CH,B,0,B,E,4,False,0.409252
questao_55,2024,CH,B,1,A,D,4,False,0.504676
questao_55,2024,CH,B,2,E,C,4,False,0.320493
questao_55,2024,CH,B,3,D,B,4,False,0.327366
questao_55,2024,CH,B,4,C,E,3,False,0.487319
questao_56,2024,CH,A,0,A,A,0,True,0.39824
questao_56,2024,CH,A,1,E,E,0,True,0.868333
questao_56,2024,CH,A,2,D,D,0,True,0.886058
questao_56,2024,CH,A,3,C,C,0,True,0.664702
questao_56,2024,CH,A,4,B,B,0,True,0.665874
questao_57,2024,CH,E,0,E,E,4,True,0.846689
questao_57,2024,CH,E,1,D,D,4,True,0.877161
questao_57,2024,CH,E,2,C,C,4,True,0.616433
questao_57,2024,CH,E,3,B,B,4,True,0.592526
questao_57,2024,CH,E,4,A,A,4,True,0.396822
questao_58,2024,CH,C,0,C,C,2,True,0.494752
questao_58,2024,CH,C,1,B,B,2,True,0.594511
questao_58,2024,CH,C,2,A,A,2,True,0.322226
questao_58,2024,CH,C,3,E,E,2,True,0.588318
questao_58,2024,CH,C,4,D,D,2,True,0.576565
questao_59,2024,CH,E,0,E,E,4,True,0.808778
questao_59,2024,CH,E,1,D,D,4,True,0.734922
questao_59,2024,CH,E,2,C,C,4,True,0.400039
questao_59,2024,CH,E,3,B,B,4,True,0.525416
questao_59,2024,CH,E,4,A,A,4,True,0.404346
questao_60,2024,CH,D,0,D,D,3,True,0.803218
questao_60,2024,CH,D,1,C,C,3,True,0.698753
questao_60,2024,CH,D,2,B,B,3,True,0.444357
questao_60,2024,CH,D,3,A,E,2,False,0.452209
questao_60,2024,CH,D,4,E,E,3,True,0.817163
questao_61,2024,CH,A,0,A,A,0,True,0.333493
questao_61,2024,CH,A,1,E,E,0,True,0.533173
questao_61,2024,CH,A,2,D,D,0,True,0.703857
questao_61,2024,CH,A,3,C,C,0,True,0.471985
questao_61,2024,CH,A,4,B,B,0,True,0.454662
questao_62,2024,CH,D,0,D,D,3,True,0.482926
questao_62,2024,CH,D,1,C,C,3,True,0.40967
questao_62,2024,CH,D,2,B,B,3,True,0.521599
questao_62,2024,CH,D,3,A,E,2,False,0.518561
questao_62,2024,CH,D,4,E,E,3,True,0.617267
questao_63,2024,CH,B,0,B,E,4,False,0.443359
questao_63,2024,CH,B,1,A,E,0,False,0.360961
questao_63,2024,CH,B,2,E,E,1,True,0.42509
questao_63,2024,CH,B,3,D,E,2,False,0.597187
questao_63,2024,CH,B,4,C,E,3,False,0.310043
questao_64,2024,CH,A,0,A,E,4,False,0.301276
questao_64,2024,CH,A,1,E,E,0,True,0.832739
questao_64,2024,CH,A,2,D,D,0,True,0.557591
questao_64,2024,CH,A,3,C,C,0,True,0.479847
questao_64,2024,CH,A,4,B,B,0,True,0.286912
questao_65,2024,CH,D,0,D,D,3,True,0.811285
questao_65,2024,CH,D,1,C,C,3,True,0.704159
questao_65,2024,CH,D,2,B,B,3,True,0.651009
questao_65,2024,CH,D,3,A,A,3,True,0.396466
questao_65,2024,CH,D,4,E,E,3,True,0.787914
questao_66,2024,CH,B,0,B,E,4,False,0.314793
questao_66,2024,CH,B,1,A,A,1,True,0.355714
questao_66,2024,CH,B,2,E,E,1,True,0.594503
questao_66,2024,CH,B,3,D,D,1,True,0.756073
questao_66,2024,CH,B,4,C,C,1,True,0.40177
questao_67,2024,CH,E,0,E,E,4,True,0.528921
questao_67,2024,CH,E,1,D,D,4,True,0.2995
questao_67,2024,CH,E,2,C,E,1,False,0.496716
questao_67,2024,CH,E,3,B,D,1,False,0.619751
questao_67,2024,CH,E,4,A,D,2,False,0.322217
questao_68,2024,CH,B,0,B,B,1,True,0.339537
questao_68,2024,CH,B,1,A,E,0,False,0.383962
questao_68,2024,CH,B,2,E,E,1,True,0.576112
questao_68,2024,CH,B,3,D,D,1,True,0.407737
questao_68,2024,CH,B,4,C,C,1,True,0.272622
questao_70,2024,CH,D,0,D,D,3,True,0.500735
questao_70,2024,CH,D,1,C,C,3,True,0.411363
questao_70,2024,CH,D,2,B,B,3,True,0.44833
questao_70,2024,CH,D,3,A,E,2,False,0.270562
questao_70,2024,CH,D,4,E,E,3,True,0.427434
questao_71,2024,CH,A,0,A,A,0,True,0.502139
questao_71,2024,CH,A,1,E,E,0,True,0.883324
questao_71,2024,CH,A,2,D,D,0,True,0.89673
questao_71,2024,CH,A,3,C,C,0,True,0.723961
questao_71,2024,CH,A,4,B,B,0,True,0.587947
questao_73,2024,CH,A,0,A,A,0,True,0.475742
questao_73,2024,CH,A,1,E,E,0,True,0.43069
questao_73,2024,CH,A,2,D,D,0,True,0.823747
questao_73,2024,CH,A,3,C,C,0,True,0.626685
questao_73,2024,CH,A,4,B,B,0,True,0.648993
questao_74,2024,CH,B,0,B,B,1,True,0.573272
questao_74,2024,CH,B,1,A,A,1,True,0.33623
questao_74,2024,CH,B,2,E,E,1,True,0.691756
questao_74,2024,CH,B,3,D,D,1,True,0.803524
questao_74,2024,CH,B,4,C,C,1,True,0.60859
questao_75,2024,CH,C,0,C,C,2,True,0.792169
questao_75,2024,CH,C,1,B,B,2,True,0.777173
questao_75,2024,CH,C,2,A,A,2,True,0.673986
questao_75,2024,CH,C,3,E,E,2,True,0.885339
questao_75,2024,CH,C,4,D,D,2,True,0.875678
questao_76,2024,CH,D,0,D,D,3,True,0.423556
questao_76,2024,CH,D,1,C,E,0,False,0.373832
questao_76,2024,CH,D,2,B,E,1,False,0.472835
questao_76,2024,CH,D,3,A,E,2,False,0.546812
questao_76,2024,CH,D,4,E,E,3,True,0.55029
questao_77,2024,CH,E,0,E,E,4,True,0.709657
questao_77,2024,CH,E,1,D,D,4,True,0.784681
questao_77,2024,CH,E,2,C,C,4,True,0.479724
questao_77,2024,CH,E,3,B,B,4,True,0.451959
questao_77,2024,CH,E,4,A,E,3,False,0.410634
questao_79,2024,CH,B,0,B,B,1,True,0.480466
questao_79,2024,CH,B,1,A,E,0,False,0.293151
questao_79,2024,CH,B,2,E,E,1,True,0.619112
questao_79,2024,CH,B,3,D,D,1,True,0.882837
questao_79,2024,CH,B,4,C,C,1,True,0.676816
questao_80,2024,CH,C,0,C,E,4,False,0.319021
questao_80,2024,CH,C,1,B,E,0,False,0.363453
questao_80,2024,CH,C,2,A,E,1,False,0.287048
questao_80,2024,CH,C,3,E,E,2,True,0.506146
questao_80,2024,CH,C,4,D,D,2,True,0.483519
questao_81,2024,CH,A,0,A,A,0,True,0.555322
questao_81,2024,CH,A,1,E,E,0,True,0.817765
questao_81,2024,CH,A,2,D,D,0,True,0.84855
questao_81,2024,CH,A,3,C,C,0,True,0.836393
questao_81,2024,CH,A,4,B,B,0,True,0.799467
questao_82,2024,CH,E,0,E,E,4,True,0.651189
questao_82,2024,CH,E,1,D,D,4,True,0.309055
questao_82,2024,CH,E,2,C,E,1,False,0.471772
questao_82,2024,CH,E,3,B,E,2,False,0.47424
questao_82,2024,CH,E,4,A,E,3,False,0.571723
questao_83,2024,CH,D,0,D,D,3,True,0.88188
questao_83,2024,CH,D,1,C,C,3,True,0.715346
questao_83,2024,CH,D,2,B,B,3,True,0.772308
questao_83,2024,CH,D,3,A,A,3,True,0.548854
questao_83,2024,CH,D,4,E,E,3,True,0.856213
questao_84,2024,CH,E,0,E,D,3,False,0.599729
questao_84,2024,CH,E,1,D,D,4,True,0.711484
questao_84,2024,CH,E,2,C,C,4,True,0.423223
questao_84,2024,CH,E,3,B,E,2,False,0.400704
questao_84,2024,CH,E,4,A,E,3,False,0.556117
questao_85,2024,CH,B,0,B,B,1,True,0.424108
questao_85,2024,CH,B,1,A,E,0,False,0.346535
questao_85,2024,CH,B,2,E,E,1,True,0.670841
questao_85,2024,CH,B,3,D,D,1,True,0.739253
questao_85,2024,CH,B,4,C,C,1,True,0.6099
questao_86,2024,CH,B,0,B,B,1,True,0.523704
questao_86,2024,CH,B,1,A,E,0,False,0.384945
questao_86,2024,CH,B,2,E,E,1,True,0.855358
questao_86,2024,CH,B,3,D,D,1,True,0.815466
questao_86,2024,CH,B,4,C,C,1,True,0.593351
questao_87,2024,CH,C,0,C,C,2,True,0.402182
questao_87,2024,CH,C,1,B,B,2,True,0.331374
questao_87,2024,CH,C,2,A,E,1,False,0.377063
questao_87,2024,CH,C,3,E,E,2,True,0.750504
questao_87,2024,CH,C,4,D,D,2,True,0.658173
questao_88,2024,CH,E,0,E,E,4,True,0.869524
questao_88,2024,CH,E,1,D,D,4,True,0.882625
questao_88,2024,CH,E,2,C,C,4,True,0.763837
questao_88,2024,CH,E,3,B,B,4,True,0.748994
questao_88,2024,CH,E,4,A,A,4,True,0.463028
questao_89,2024,CH,C,0,C,C,2,True,0.440469
questao_89,2024,CH,C,1,B,B,2,True,0.360933
questao_89,2024,CH,C,2,A,A,2,True,0.343534
questao_89,2024,CH,C,3,E,E,2,True,0.405146
questao_89,2024,CH,C,4,D,D,2,True,0.530167
questao_90,2024,CH,E,0,E,E,4,True,0.399549
questao_90,2024,CH,E,1,D,D,4,True,0.47895
questao_90,2024,CH,E,2,C,C,4,True,0.330493
questao_90,2024,CH,E,3,B,B,4,True,0.353112
questao_90,2024,CH,E,4,A,B,0,False,0.335897
questao_92,2024,CN,D,0,D,B,1,False,0.264212
questao_92,2024,CN,D,1,C,A,1,False,0.25366
questao_92,2024,CN,D,2,B,E,1,False,0.391562
questao_92,2024,CN,D,3,A,E,2,False,0.464525
questao_92,2024,CN,D,4,E,D,2,False,0.284501
questao_94,2024,CN,D,0,D,D,3,True,0.699487
questao_94,2024,CN,D,1,C,C,3,True,0.347108
questao_94,2024,CN,D,2,B,B,3,True,0.296941
questao_94,2024,CN,D,3,A,E,2,False,0.402178
questao_94,2024,CN,D,4,E,E,3,True,0.442462
questao_95,2024,CN,D,0,D,E,4,False,0.329264
questao_95,2024,CN,D,1,C,E,0,False,0.380124
questao_95,2024,CN,D,2,B,D,0,False,0.352217
questao_95,2024,CN,D,3,A,C,0,False,0.151613
questao_95,2024,CN,D,4,E,E,3,True,0.371741
questao_96,2024,CN,E,0,E,E,4,True,0.580837
questao_96,2024,CN,E,1,D,D,4,True,0.800817
questao_96,2024,CN,E,2,C,C,4,True,0.638125
questao_96,2024,CN,E,3,B,B,4,True,0.528318
questao_96,2024,CN,E,4,A,A,4,True,0.265454
questao_97,2024,CN,B,0,B,B,1,True,0.747068
questao_97,2024,CN,B,1,A,A,1,True,0.627439
questao_97,2024,CN,B,2,E,E,1,True,0.8274
questao_97,2024,CN,B,3,D,D,1,True,0.825434
questao_97,2024,CN,B,4,C,C,1,True,0.687112
questao_98,2024,CN,B,0,B,E,4,False,0.415139
questao_98,2024,CN,B,1,A,D,4,False,0.309944
questao_98,2024,CN,B,2,E,D,0,False,0.723342
questao_98,2024,CN,B,3,D,C,0,False,0.515164
questao_98,2024,CN,B,4,C,B,0,False,0.372481
questao_100,2024,CN,A,0,A,E,4,False,0.334046
questao_100,2024,CN,A,1,E,D,4,False,0.269552
questao_100,2024,CN,A,2,D,D,0,True,0.349891
questao_100,2024,CN,A,3,C,E,2,False,0.41046
questao_100,2024,CN,A,4,B,E,3,False,0.303609
questao_107,2024,CN,E,0,E,E,4,True,0.834048
questao_107,2024,CN,E,1,D,D,4,True,0.755962
questao_107,2024,CN,E,2,C,C,4,True,0.494629
questao_107,2024,CN,E,3,B,D,1,False,0.434462
questao_107,2024,CN,E,4,A,A,4,True,0.325078
questao_109,2024,CN,D,0,D,D,3,True,0.282865
questao_109,2024,CN,D,1,C,C,3,True,0.20668
questao_109,2024,CN,D,2,B,E,1,False,0.17115
questao_109,2024,CN,D,3,A,D,1,False,0.21906
questao_109,2024,CN,D,4,E,E,3,True,0.257285
questao_112,2024,CN,A,0,A,E,4,False,0.377088
questao_112,2024,CN,A,1,E,E,0,True,0.762727
questao_112,2024,CN,A,2,D,D,0,True,0.846693
questao_112,2024,CN,A,3,C,C,0,True,0.539534
questao_112,2024,CN,A,4,B,B,0,True,0.425066
questao_114,2024,CN,D,0,D,E,4,False,0.2609
questao_114,2024,CN,D,1,C,E,0,False,0.342895
questao_114,2024,CN,D,2,B,E,1,False,0.309341
questao_114,2024,CN,D,3,A,E,2,False,0.295167
questao_114,2024,CN,D,4,E,E,3,True,0.269972
questao_115,2024,CN,B,0,B,D,3,False,0.161712
questao_115,2024,CN,B,1,A,E,0,False,0.172269
questao_115,2024,CN,B,2,E,E,1,True,0.270385
questao_115,2024,CN,B,3,D,E,2,False,0.242649
questao_115,2024,CN,B,4,C,D,2,False,0.275421
questao_117,2024,CN,C,0,C,C,2,True,0.297904
questao_117,2024,CN,C,1,B,D,4,False,0.433091
questao_117,2024,CN,C,2,A,C,4,False,0.279494
questao_117,2024,CN,C,3,E,B,4,False,0.267173
questao_117,2024,CN,C,4,D,D,2,True,0.353372
questao_119,2024,CN,D,0,D,E,4,False,0.181489
questao_119,2024,CN,D,1,C,E,0,False,0.242214
questao_119,2024,CN,D,2,B,E,1,False,0.222962
questao_119,2024,CN,D,3,A,E,2,False,0.225585
questao_119,2024,CN,D,4,E,D,2,False,0.222967
questao_121,2024,CN,B,0,B,B,1,True,0.421249
questao_121,2024,CN,B,1,A,E,0,False,0.521121
questao_121,2024,CN,B,2,E,D,0,False,0.789589
questao_121,2024,CN,B,3,D,D,1,True,0.863673
questao_121,2024,CN,B,4,C,C,1,True,0.565716
questao_127,2024,CN,A,0,A,A,0,True,0.397335
questao_127,2024,CN,A,1,E,E,0,True,0.630625
questao_127,2024,CN,A,2,D,D,0,True,0.720337
questao_127,2024,CN,A,3,C,C,0,True,0.434454
questao_127,2024,CN,A,4,B,B,0,True,0.445605
questao_134,2024,CN,E,0,E,E,4,True,0.418716
questao_134,2024,CN,E,1,D,D,4,True,0.283202
questao_134,2024,CN,E,2,C,D,0,False,0.338168
questao_134,2024,CN,E,3,B,E,2,False,0.297648
questao_134,2024,CN,E,4,A,E,3,False,0.324062
questao_136,2024,MT,C,0,C,E,4,False,0.21552
questao_136,2024,MT,C,1,B,C,3,False,0.287156
questao_136,2024,MT,C,2,A,B,3,False,0.260981
questao_136,2024,MT,C,3,E,E,2,True,0.238072
questao_136,2024,MT,C,4,D,E,3,False,0.256898
questao_138,2024,MT,B,0,B,E,4,False,0.231297
questao_138,2024,MT,B,1,A,E,0,False,0.50622
questao_138,2024,MT,B,2,E,D,0,False,0.663641
questao_138,2024,MT,B,3,D,D,1,True,0.684804
questao_138,2024,MT,B,4,C,C,1,True,0.483399
questao_140,2024,MT,E,0,E,D,3,False,0.250825
questao_140,2024,MT,E,1,D,D,4,True,0.236063
questao_140,2024,MT,E,2,C,C,4,True,0.193678
questao_140,2024,MT,E,3,B,D,1,False,0.300877
questao_140,2024,MT,E,4,A,E,3,False,0.28077
questao_142,2024,MT,D,0,D,E,4,False,0.258697
questao_142,2024,MT,D,1,C,B,2,False,0.332498
questao_142,2024,MT,D,2,B,C,4,False,0.228403
questao_142,2024,MT,D,3,A,E,2,False,0.313528
questao_142,2024,MT,D,4,E,E,3,True,0.273876
questao_143,2024,MT,B,0,B,B,1,True,0.205055
questao_143,2024,MT,B,1,A,C,3,False,0.182841
questao_143,2024,MT,B,2,E,B,3,False,0.192473
questao_143,2024,MT,B,3,D,E,2,False,0.218975
questao_143,2024,MT,B,4,C,D,2,False,0.216326
questao_146,2024,MT,E,0,E,D,3,False,0.282543
questao_146,2024,MT,E,1,D,D,4,True,0.295578
questao_146,2024,MT,E,2,C,E,1,False,0.193612
questao_146,2024,MT,E,3,B,E,2,False,0.246599
questao_146,2024,MT,E,4,A,E,3,False,0.359437
questao_147,2024,MT,A,0,A,E,4,False,0.32465
questao_147,2024,MT,A,1,E,E,0,True,0.43626
questao_147,2024,MT,A,2,D,E,1,False,0.449689
questao_147,2024,MT,A,3,C,E,2,False,0.347469
questao_147,2024,MT,A,4,B,E,3,False,0.236105
questao_148,2024,MT,D,0,D,E,4,False,0.363232
questao_148,2024,MT,D,1,C,E,0,False,0.331643
questao_148,2024,MT,D,2,B,E,1,False,0.213489
questao_148,2024,MT,D,3,A,E,2,False,0.283199
questao_148,2024,MT,D,4,E,E,3,True,0.404654
questao_150,2024,MT,D,0,D,E,4,False,0.324589
questao_150,2024,MT,D,1,C,D,4,False,0.394166
questao_150,2024,MT,D,2,B,E,1,False,0.274894
questao_150,2024,MT,D,3,A,E,2,False,0.269232
questao_150,2024,MT,D,4,E,E,3,True,0.28894
questao_151,2024,MT,A,0,A,E,4,False,0.40008
questao_151,2024,MT,A,1,E,E,0,True,0.399786
questao_151,2024,MT,A,2,D,E,1,False,0.44317
questao_151,2024,MT,A,3,C,E,2,False,0.384356
questao_151,2024,MT,A,4,B,D,2,False,0.2956
questao_152,2024,MT,B,0,B,E,4,False,0.448799
questao_152,2024,MT,B,1,A,E,0,False,0.366751
questao_152,2024,MT,B,2,E,E,1,True,0.376172
questao_152,2024,MT,B,3,D,E,2,False,0.375035
questao_152,2024,MT,B,4,C,D,2,False,0.370689
questao_155,2024,MT,B,0,B,E,4,False,0.335967
questao_155,2024,MT,B,1,A,E,0,False,0.247713
questao_155,2024,MT,B,2,E,E,1,True,0.352262
questao_155,2024,MT,B,3,D,E,2,False,0.3171
questao_155,2024,MT,B,4,C,E,3,False,0.480787
questao_158,2024,MT,C,0,C,D,3,False,0.171871
questao_158,2024,MT,C,1,B,D,4,False,0.313719
questao_158,2024,MT,C,2,A,B,3,False,0.177807
questao_158,2024,MT,C,3,E,B,4,False,0.388028
questao_158,2024,MT,C,4,D,B,0,False,0.309644
questao_159,2024,MT,D,0,D,E,4,False,0.335304
questao_159,2024,MT,D,1,C,E,0,False,0.254913
questao_159,2024,MT,D,2,B,E,1,False,0.333335
questao_159,2024,MT,D,3,A,E,2,False,0.200642
questao_159,2024,MT,D,4,E,C,1,False,0.274464
questao_160,2024,MT,C,0,C,E,4,False,0.300738
questao_160,2024,MT,C,1,B,E,0,False,0.494416
questao_160,2024,MT,C,2,A,E,1,False,0.340222
questao_160,2024,MT,C,3,E,E,2,True,0.319913
questao_160,2024,MT,C,4,D,D,2,True,0.380634
questao_161,2024,MT,C,0,C,B,1,False,0.258711
questao_161,2024,MT,C,1,B,C,3,False,0.277932
questao_161,2024,MT,C,2,A,E,1,False,0.287138
questao_161,2024,MT,C,3,E,D,1,False,0.327793
questao_161,2024,MT,C,4,D,C,1,False,0.316132
questao_162,2024,MT,E,0,E,E,4,True,0.20166
questao_162,2024,MT,E,1,D,E,0,False,0.242942
questao_162,2024,MT,E,2,C,E,1,False,0.250127
questao_162,2024,MT,E,3,B,E,2,False,0.254497
questao_162,2024,MT,E,4,A,E,3,False,0.211382
questao_163,2024,MT,C,0,C,E,4,False,0.295442
questao_163,2024,MT,C,1,B,E,0,False,0.256638
questao_163,2024,MT,C,2,A,E,1,False,0.29775
questao_163,2024,MT,C,3,E,E,2,True,0.28005
questao_163,2024,MT,C,4,D,E,3,False,0.264239
questao_164,2024,MT,E,0,E,E,4,True,0.222793
questao_164,2024,MT,E,1,D,C,3,False,0.202456
questao_164,2024,MT,E,2,C,E,1,False,0.269607
questao_164,2024,MT,E,3,B,E,2,False,0.372792
questao_164,2024,MT,E,4,A,E,3,False,0.313304
questao_168,2024,MT,C,0,C,E,4,False,0.308052
questao_168,2024,MT,C,1,B,E,0,False,0.277447
questao_168,2024,MT,C,2,A,E,1,False,0.348538
questao_168,2024,MT,C,3,E,E,2,True,0.338133
questao_168,2024,MT,C,4,D,E,3,False,0.263686
questao_169,2024,MT,A,0,A,E,4,False,0.231542
questao_169,2024,MT,A,1,E,D,4,False,0.207592
questao_169,2024,MT,A,2,D,D,0,True,0.204472
questao_169,2024,MT,A,3,C,E,2,False,0.280504
questao_169,2024,MT,A,4,B,E,3,False,0.285542
questao_172,2024,MT,C,0,C,D,3,False,0.2248
questao_172,2024,MT,C,1,B,D,4,False,0.281129
questao_172,2024,MT,C,2,A,C,4,False,0.250158
questao_172,2024,MT,C,3,E,B,4,False,0.225316
questao_172,2024,MT,C,4,D,D,2,True,0.218298
questao_173,2024,MT,A,0,A,E,4,False,0.20409
questao_173,2024,MT,A,1,E,E,0,True,0.29116
questao_173,2024,MT,A,2,D,E,1,False,0.242368
questao_173,2024,MT,A,3,C,A,3,False,0.179797
questao_173,2024,MT,A,4,B,E,3,False,0.172637
questao_174,2024,MT,B,0,B,E,4,False,0.273947
questao_174,2024,MT,B,1,A,E,0,False,0.31186
questao_174,2024,MT,B,2,E,E,1,True,0.315684
questao_174,2024,MT,B,3,D,E,2,False,0.43105
questao_174,2024,MT,B,4,C,E,3,False,0.396731
questao_175,2024,MT,E,0,E,D,3,False,0.302483
questao_175,2024,MT,E,1,D,B,2,False,0.280716
questao_175,2024,MT,E,2,C,C,4,True,0.285667
questao_175,2024,MT,E,3,B,E,2,False,0.384643
questao_175,2024,MT,E,4,A,D,2,False,0.816061
questao_177,2024,MT,A,0,A,D,3,False,0.233354
questao_177,2024,MT,A,1,E,B,2,False,0.24959
questao_177,2024,MT,A,2,D,E,1,False,0.230485
questao_177,2024,MT,A,3,C,E,2,False,0.361939
questao_177,2024,MT,A,4,B,D,2,False,0.507837
questao_178,2024,MT,D,0,D,D,3,True,0.431831
questao_178,2024,MT,D,1,C,E,0,False,0.256106
questao_178,2024,MT,D,2,B,E,1,False,0.416561
questao_178,2024,MT,D,3,A,D,1,False,0.302746
questao_178,2024,MT,D,4,E,C,1,False,0.443617
